user_id,recommended_movies
5308,"32,1077,1253,3030,1921,1653,3658,671,1199,3293"
5309,"2324,1276,2804,905,1537,1281,951,3022,909,649"
5310,"1211,1244,649,2248,3083,1172,3022,1230,1296,1046"
5311,"1809,670,908,669,3307,1945,923,608,668,2019"
5312,"649,1236,3022,598,909,3814,3410,3233,3307,1002"
5313,"3245,668,1423,53,2609,2931,2959,2624,2360,2503"
5314,"3897,649,2804,2324,3083,1193,2931,1276,3410,3363"
5315,"3307,1172,1276,318,923,1193,1207,1244,909,1211"
5316,"3022,2804,3307,1148,2858,1223,898,951,3429,909"
5317,"2329,909,669,1243,53,1276,214,2609,326,1172"
5318,"2905,1218,3793,2019,589,3000,29,1275,3578,3265"
5319,"1136,649,1236,1273,1965,3022,3814,568,2959,1257"
5320,"3751,720,1148,1023,2139,3429,745,1223,2687,2959"
5321,"1207,1276,2804,2503,909,53,3307,1203,1131,3245"
5322,"1235,2804,2937,1285,1002,905,1281,955,1449,951"
5323,"1276,106,923,2937,1104,1211,951,905,2936,1292"
5324,"858,1193,2804,2324,2329,1207,908,1221,670,953"
5325,"1271,2197,318,1246,2329,3245,668,2501,214,2310"
5326,"1866,3804,3617,2861,2468,1626,1047,724,568,3233"
5327,"1276,2804,2858,1136,3421,2937,905,2324,3507,3363"
5328,"1423,2624,2197,326,3192,1533,2360,2503,3645,2959"
5329,"1276,53,668,326,669,232,1423,1949,3083,1237"
5330,"2503,2360,53,668,670,1423,669,1131,557,1193"
5331,"318,953,3916,2028,3147,3469,2324,3363,2501,3092"
5332,"3578,2905,1218,2947,1197,858,3384,1214,2993,1953"
5333,"892,3307,1207,2248,3092,2804,2609,497,53,3245"
5334,"53,2624,318,572,2959,3245,3126,757,2480,341"
5335,"2858,3897,649,3410,1276,318,3307,2324,3245,53"
5336,"2905,2019,1218,3578,2115,3635,349,940,474,1197"
5337,"905,3088,1537,2324,3022,1002,1172,951,2905,3306"
5338,"3793,750,741,29,1306,1215,3471,1175,2578,1270"
5339,"2905,589,858,1218,2019,3793,1215,1233,32,1221"
5340,"3307,1207,53,670,668,2503,1046,3245,1949,669"
5341,"3307,1236,2324,318,568,1172,1276,649,1243,53"
5342,"318,3147,1197,3578,457,2905,1242,2804,953,527"
5343,"34,2355,745,364,1148,1223,1282,2324,2096,3159"
5344,"1949,53,3095,318,1423,3469,3006,2503,36,1203"
5345,"3022,1449,951,898,3083,3629,1172,2936,1446,3481"
5346,"1193,1207,926,2503,53,953,669,1900,318,3089"
5347,"2804,2324,2918,3421,3552,3897,2795,1276,1136,1172"
5348,"1258,1278,1348,1997,1333,1982,2648,2288,3727,2867"
5349,"1207,3307,345,953,909,2503,3245,3090,615,3092"
5350,"296,1218,3000,1222,1233,608,593,2692,1788,50"
5351,"2905,3470,1204,1287,2019,2028,527,110,1197,1233"
5352,"2324,1172,3307,953,1207,2609,954,3092,527,2804"
5353,"150,2329,1207,2197,3245,53,3469,2324,2501,2503"
5354,"2019,2905,1036,1218,3578,1610,3405,1198,1788,624"
5355,"2503,2905,2324,53,3897,2197,1423,3410,2329,3092"
5356,"2118,924,3627,1345,1340,1337,750,3727,3842,1321"
5357,"2324,3307,2804,3897,649,1136,1236,345,1276,3410"
5358,"1221,1242,1178,3134,1204,2905,3310,3062,1222,527"
5359,"53,2197,1968,2905,649,2501,668,2609,3245,2931"
5360,"2571,260,457,1240,1036,589,1610,1210,3147,1198"
5361,"3408,3916,2861,450,1017,2080,2398,1401,3668,2506"
5362,"1288,3022,1211,649,1273,2248,2731,2804,2937,3739"
5363,"2905,457,2571,1218,2019,733,3578,1242,2353,1214"
5364,"1276,678,649,1923,1060,3897,909,3578,53,3307"
5365,"2324,1136,649,1243,1197,1236,3897,2788,598,2804"
5366,"3266,1273,858,908,2924,1236,111,668,924,1279"
5367,"668,2503,3468,3307,3949,3089,2931,53,3038,3245"
5368,"750,1921,29,1077,1306,1206,2594,2010,1274,2117"
5369,"1276,2804,2019,3089,1236,3307,2503,649,926,3022"
5370,"3022,2997,2324,905,1281,1136,951,3462,2905,3306"
5371,"1236,649,3245,2503,2931,1243,326,1423,2360,2624"
5372,"2000,2804,593,628,3147,2324,3363,3451,1953,908"
5373,"2905,2019,1580,3793,1788,1376,969,1527,1291,3175"
5374,"2804,2324,1276,3410,3363,2503,1236,649,1279,669"
5375,"1136,2918,2997,3022,1002,2937,1236,2324,2788,3814"
5376,"1193,668,1276,2329,53,2503,1423,908,669,3245"
5377,"53,1423,668,2329,1193,669,2503,2360,2324,2931"
5378,"909,3307,1276,1207,2804,3083,3022,3410,926,3067"
5379,"3147,1036,2861,3363,260,1610,318,2324,1210,864"
5380,"2997,3307,908,3022,3083,593,111,2858,1211,909"
5381,"1002,1136,2858,3022,2937,1236,2324,1276,2804,905"
5382,"2905,2019,1036,457,858,2571,1287,2947,1374,2949"
5383,"745,2208,3114,911,3739,2081,1148,1223,2324,1197"
5384,"907,905,2080,2081,3061,1288,2078,909,899,1223"
5385,"318,589,1240,2905,3793,1200,110,2028,1197,1214"
5386,"2905,1240,1198,1214,1218,1036,1200,1291,2019,1197"
5387,"3307,670,2503,53,2019,1900,3245,2804,649,2931"
5388,"2019,2905,1610,1218,1197,624,3578,969,3405,474"
5389,"1196,260,3793,2916,1198,2660,1036,1127,1077,2905"
5390,"2905,1218,3265,910,318,908,3104,2924,1193,2503"
5391,"2019,668,318,53,858,1423,593,1193,2959,111"
5392,"3307,1207,318,1172,953,2804,2324,3469,2503,912"
5393,"1193,923,1203,3469,954,2503,3468,2329,2357,53"
5394,"649,1236,3410,2289,3307,1276,1273,2931,1243,668"
5395,"3307,1276,1172,3504,909,2289,1104,1207,2804,608"
5396,"1374,2529,3471,1129,2662,750,2905,3703,858,3793"
5397,"1236,2324,1243,1273,668,1884,3307,3543,3410,649"
5398,"2324,318,2329,2197,1968,649,2503,214,2804,53"
5399,"1240,1253,750,1301,260,3471,3658,1374,1077,2010"
5400,"2905,2019,2804,1197,1236,390,1517,2571,53,1218"
5401,"3083,1900,668,2609,2503,669,53,2360,2329,326"
5402,"2501,3916,1207,3408,2503,62,1935,3245,1401,920"
5403,"1218,2826,104,3275,589,2905,3527,1917,1866,2322"
5404,"3451,1207,2503,1172,1236,909,1949,3543,3307,2501"
5405,"2925,3307,1423,53,668,2360,3245,926,3415,923"
5406,"1172,3307,2804,1236,1148,3897,3451,2081,3363,2503"
5407,"3307,2804,1276,2248,1236,1256,649,3067,909,2503"
5408,"945,1288,1066,907,1067,3307,3114,900,2303,3606"
5409,"527,1299,1939,2028,3035,3196,1233,318,1242,1178"
5410,"3307,2858,318,1207,2804,1276,3095,3469,926,1193"
5411,"3245,919,318,534,670,1226,1172,1203,953,1207"
5412,"1243,2324,668,3897,1236,1279,318,745,2905,1276"
5413,"2360,53,668,318,3245,2503,649,669,670,2839"
5414,"3727,735,799,649,3851,3868,598,2747,3925,390"
5415,"905,2804,1172,597,916,598,898,2324,3363,3307"
5416,"2804,1136,3022,2937,649,955,2918,3421,1236,1235"
5417,"1196,2905,1210,480,1374,1291,1240,3471,2968,2640"
5418,"3022,3739,3307,1281,2997,3175,905,909,232,3819"
5419,"668,2351,1117,1900,2858,3245,3410,1423,326,3089"
5420,"3114,2096,2099,2687,3034,1035,945,1010,720,3751"
5421,"53,2858,953,2197,3949,2609,1203,3095,3089,954"
5422,"3022,1136,3851,3819,951,3787,1446,3629,2936,3507"
5423,"2197,2329,3897,1704,1131,3245,1060,53,1673,1276"
5424,"2804,1236,3022,3307,909,905,1172,771,3451,568"
5425,"2959,1176,97,3245,53,2329,3949,2624,668,1243"
5426,"3147,1954,1287,733,110,2804,2324,2353,1101,3753"
5427,"649,1236,1276,2804,3897,3410,2324,3363,232,1273"
5428,"953,53,1172,3469,1104,3307,3245,2503,669,1203"
5429,"2503,2197,572,3245,669,53,2804,1900,121,1956"
5430,"1172,597,58,2843,3307,838,1066,907,945,3097"
5431,"1207,3307,1172,2804,953,3363,2324,2503,3245,53"
5432,"2503,3245,669,668,318,3038,670,53,926,2612"
5433,"649,3897,2503,1236,670,345,1423,2804,3410,53"
5434,"1276,1273,3083,668,670,2239,2804,1236,2858,3089"
5435,"2019,908,1193,1207,318,923,53,858,2925,1214"
5436,"1198,2905,1036,457,2019,1240,1214,474,858,1218"
5437,"2905,1197,3897,2019,1276,649,3083,3451,3410,1234"
5438,"1545,1207,923,670,3095,2609,1293,953,1300,1237"
5439,"909,1276,3307,2324,1104,2238,1236,527,1207,3629"
5440,"3022,1136,2937,1276,649,2936,2289,2858,1236,2788"
5441,"318,649,2804,53,1222,1240,1236,2324,1276,3245"
5442,"3897,2324,2804,2959,3307,649,232,293,3083,3245"
5443,"1172,3307,2858,3451,3363,2804,3897,3578,2609,953"
5444,"933,1172,1307,1226,440,11,3536,916,497,898"
5445,"1953,2924,2905,3307,1236,3265,1148,1264,3022,909"
5446,"318,2503,668,2959,1423,1237,670,926,3089,669"
5447,"1172,3307,1131,1207,318,3092,953,954,1132,2197"
5448,"3307,232,1172,1131,3090,3543,345,2609,649,3556"
5449,"2905,457,1197,2019,1218,3256,3578,1036,2058,2273"
5450,"3307,1243,1172,668,562,2132,1236,1273,892,568"
5451,"2019,2905,1277,1953,1233,3307,2692,1264,3265,1788"
5452,"2360,1230,1300,3083,669,2351,326,3504,909,3307"
5453,"1954,2288,2804,908,2019,1287,953,2905,1953,1207"
5454,"2019,926,2503,2360,2731,3089,668,3307,2925,3245"
5455,"2905,1210,2324,2028,1610,3753,3897,2329,1968,2197"
5456,"2858,2324,3022,2937,1236,1537,3307,1172,955,3306"
5457,"1175,1136,2924,1236,3022,2858,1449,741,2905,1394"
5458,"3307,2804,1276,1236,106,909,649,1211,1243,3022"
5459,"180,3851,598,3831,3617,1923,3882,2918,1236,3852"
5460,"668,53,1104,1237,1207,2503,3089,1193,2731,1423"
5461,"2937,3306,3462,951,1238,3629,1002,3819,1934,1537"
5462,"1923,2918,2804,1136,1197,2858,1963,104,905,3552"
5463,"2503,53,3092,3038,3245,670,669,2931,668,3222"
5464,"670,3089,3307,1207,2503,923,668,53,318,2360"
5465,"2324,3897,3410,1236,2804,2238,1243,909,3083,1276"
5466,"3307,2503,1236,3897,1276,318,2931,670,3410,1172"
5467,"3030,3737,668,599,3365,2360,3871,670,2858,1266"
5468,"1237,3089,306,1104,668,2360,3307,307,2931,1251"
5469,"3634,678,1233,1358,3075,3849,1953,3728,1212,1076"
5470,"53,668,3245,2609,2731,670,1423,214,669,3089"
5471,"318,858,1213,2329,593,1193,1221,2858,1704,2503"
5472,"2905,3000,1148,2924,139,1374,1242,1223,3578,1900"
5473,"2905,1218,474,2019,1127,3256,1954,1953,1287,1242"
5474,"1175,1077,1206,29,2117,1301,2804,3410,1236,1136"
5475,"3083,2324,3307,909,2289,1273,562,3410,232,1734"
5476,"1423,2197,2019,318,53,3089,2503,669,1193,2858"
5477,"2571,1301,1253,1374,3793,1240,29,589,1200,2905"
5478,"1172,58,318,1117,2324,2905,53,2019,3245,2506"
5479,"3307,2324,1236,3410,232,3897,3083,1136,1276,909"
5480,"916,945,3307,1226,2935,907,1066,905,1172,2080"
5481,"2571,2019,2324,908,593,318,2905,649,1236,1036"
5482,"2324,1276,53,2804,2329,2503,3245,1236,649,3897"
5483,"3307,1172,2324,3083,909,2804,2238,1276,3897,106"
5484,"2019,1242,2662,2905,1198,1301,457,1610,1376,3827"
5485,"750,3307,2905,898,1197,2010,589,1172,1077,905"
5486,"608,3735,47,2692,1953,3783,1234,681,850,290"
5487,"1376,1374,1580,1584,2640,3793,1253,480,1372,1301"
5488,"3307,1300,1207,909,1131,1104,1193,1132,3089,326"
5489,"2324,1276,2804,1193,2019,3035,912,1172,2238,908"
5490,"1036,2905,1240,2019,1291,1197,1214,1218,2288,2058"
5491,"1276,3897,1236,909,1193,3307,2351,106,670,3410"
5492,"2804,2324,905,598,2937,933,955,380,1236,3897"
5493,"3307,1172,1207,909,3468,2238,3410,3363,3095,953"
5494,"3307,2503,1236,649,53,1276,2804,1207,1172,909"
5495,"3897,3410,3083,1243,345,1236,232,2324,3317,668"
5496,"649,2503,1236,2804,3067,3851,3083,568,670,562"
5497,"1136,223,2804,2905,3275,3836,1449,2324,1663,3911"
5498,"3307,2858,318,1172,1193,1276,1131,3504,1211,3949"
5499,"2324,649,2804,1276,1172,3307,593,1236,908,318"
5500,"2609,3245,3090,53,1131,1207,2197,668,2931,2925"
5501,"909,3897,2804,1276,3022,3410,3307,2238,1172,3317"
5502,"670,668,2197,1172,2503,2324,2329,2357,953,1300"
5503,"1172,3307,232,2324,3083,3067,1243,1236,3410,649"
5504,"2905,905,3022,940,2324,955,1215,951,745,232"
5505,"1023,858,2905,745,2019,1221,2761,2078,1148,2355"
5506,"1196,1197,2324,2571,1198,2905,2918,318,2804,1259"
5507,"3307,2804,1276,1172,3363,2503,909,649,318,1236"
5508,"3307,2937,905,649,598,955,2324,3022,3897,898"
5509,"923,2503,1251,3089,2931,668,2512,307,978,1228"
5510,"3753,2905,1233,1291,2019,1198,3062,733,3654,3366"
5511,"2804,3307,3897,2324,2905,1172,1226,2858,3022,1236"
5512,"2905,11,916,2706,598,2324,3536,3307,649,1226"
5513,"670,668,1237,53,2351,2731,3245,3089,2503,3090"
5514,"2858,1136,3022,649,3814,1236,1162,2788,811,598"
5515,"1210,2905,2105,3578,1198,1275,2872,318,1527,1291"
5516,"3255,2197,3526,864,11,3092,1246,1207,3451,953"
5517,"2503,53,306,3416,2360,3415,3245,318,2132,3006"
5518,"2905,260,1372,1371,2640,3175,2880,3022,2393,3307"
5519,"2324,2858,3897,1172,1734,1243,232,3410,1236,318"
5520,"2019,3307,2905,1207,908,898,1264,670,2503,2804"
5521,"2324,2804,318,3083,53,568,1172,1236,3451,232"
5522,"2804,649,3504,53,3307,909,2360,2959,3410,2324"
5523,"2905,168,3578,2019,3793,2879,940,2880,1002,552"
5524,"905,838,3097,597,2935,1172,497,1937,937,3022"
5525,"3363,2858,2804,2324,745,1148,318,1276,3897,1223"
5526,"668,1207,3089,1104,2731,1237,670,53,2503,669"
5527,"318,2197,1246,3382,2501,1704,214,2503,2609,3147"
5528,"1207,953,318,1104,2503,670,1949,926,669,3245"
5529,"2858,2324,3897,3083,649,1060,771,3410,1276,2997"
5530,"2324,1276,1193,3083,106,3504,1243,2289,3410,909"
5531,"1036,2905,3624,3639,145,2273,3753,1240,1197,3793"
5532,"1704,2324,150,2503,2501,3092,572,3916,3147,3245"
5533,"2019,2503,1117,669,668,53,2360,1207,3089,1196"
5534,"2905,733,1287,10,1917,380,2571,2006,3470,1049"
5535,"668,2959,2360,2728,2329,2503,53,3245,3006,2931"
5536,"53,3245,2360,2503,670,668,669,2357,1300,1203"
5537,"2503,1237,2731,3089,2351,668,53,669,978,1207"
5538,"1236,955,3022,905,1276,1136,3307,2937,2936,1002"
5539,"1276,2804,3504,3089,2731,1236,2503,670,1104,2351"
5540,"2905,1233,527,1210,1242,1250,3091,1291,3030,3307"
5541,"53,2019,110,2609,2329,1207,1423,3245,2197,214"
5542,"318,3245,53,670,2351,1237,2609,669,2731,923"
5543,"1921,2905,3300,1214,649,1274,3000,3275,750,2019"
5544,"2324,1276,3897,908,1193,3410,1243,318,593,2019"
5545,"2858,1236,3897,1172,3410,649,1784,3245,345,1276"
5546,"1258,1219,1982,1387,2648,1348,2160,1347,2550,3018"
5547,"2324,1172,3307,2804,1230,916,1244,1276,2918,3897"
5548,"668,3317,306,1900,3089,1104,2238,2731,1719,669"
5549,"1221,2019,2268,1953,1207,1276,3656,2000,3469,3735"
5550,"2905,150,1207,3916,2501,3035,1203,2197,572,1233"
5551,"922,2726,1258,608,913,3334,1344,1278,2648,1348"
5552,"3022,905,2804,955,2937,909,947,951,2791,3306"
5553,"670,2609,2019,668,2324,3089,1900,3307,2503,3245"
5554,"1206,1215,968,3703,1253,1301,480,3793,3932,741"
5555,"2905,2858,678,53,1172,1218,1060,2329,2197,2019"
5556,"2594,3307,3739,3822,745,2585,446,2621,2920,741"
5557,"2804,3307,909,1236,562,649,2351,3410,3504,1244"
5558,"2905,589,3793,1240,1372,2916,1215,1200,2115,1036"
5559,"1193,2197,3245,2609,53,668,2357,2329,1423,3092"
5560,"1253,1200,1917,2010,2916,480,1584,2662,260,1374"
5561,"953,2324,3916,3147,3451,150,2804,53,3363,1207"
5562,"3245,2501,1172,1423,2329,1704,572,2503,2197,53"
5563,"318,2197,2329,1193,2804,3382,668,53,1961,1246"
5564,"593,745,111,1358,1834,678,608,3307,2324,53"
5565,"2804,1136,1236,2918,2858,898,3307,955,1963,1449"
5566,"3134,1300,1178,3415,923,1237,3089,1104,2908,3808"
5567,"2324,318,3245,2609,53,669,214,670,2357,1423"
5568,"2905,3793,1866,1218,3578,3624,2273,2019,3070,3175"
5569,"2324,916,838,3307,497,937,17,3097,2396,3451"
5570,"2804,3022,2905,2858,2324,2019,649,3307,1236,1172"
5571,"2503,670,318,2804,1423,1236,1276,2324,3307,1207"
5572,"858,1221,2692,2324,2019,1236,2503,2959,3362,3521"
5573,"2503,3090,3222,1423,1207,53,3245,2351,1104,3736"
5574,"1219,1278,745,3307,2920,1148,2594,2935,2905,3739"
5575,"2324,3897,1002,2997,1172,811,3052,1449,3911,2804"
5576,"2905,1917,733,2028,1608,3916,2406,3555,3256,969"
5577,"2609,1207,318,2858,3092,670,3415,213,3897,1104"
5578,"1276,2019,3083,3410,1136,3897,1193,909,318,3307"
5579,"953,1193,1704,3092,2329,2503,1225,2197,2357,53"
5580,"1276,3307,2804,2324,1236,649,909,3363,1136,2503"
5581,"1198,1214,2905,1200,589,2019,1218,2194,1953,260"
5582,"1172,53,3469,2324,1949,669,670,1423,1236,2357"
5583,"527,2905,3245,1788,2324,1221,3307,3030,1178,668"
5584,"1348,1236,3676,1337,3928,2366,3307,3932,841,1241"
5585,"1193,668,2238,1300,2324,1237,3415,2351,1060,326"
5586,"53,2197,1900,2503,2609,1193,3245,2360,1207,2607"
5587,"318,2503,2931,670,1423,3897,2804,53,2858,3469"
5588,"1237,2360,2132,3089,2575,1193,2503,1952,2313,1161"
5589,"3730,1950,3801,1212,1913,911,2858,2208,578,1276"
5590,"3338,2930,1423,1050,2677,668,3089,2501,1203,363"
5591,"2858,2804,1276,2324,1236,909,318,3897,1193,1273"
5592,"1215,3702,1253,1206,2529,2010,29,1175,2905,1921"
5593,"3793,1215,1197,1375,2905,3703,2393,1527,2640,1127"
5594,"1237,2609,1545,326,1300,978,3089,2731,3192,53"
5595,"1200,1206,2019,3703,2905,1261,2529,1175,2010,3702"
5596,"53,1276,1228,923,1207,2503,668,326,3095,3307"
5597,"3843,1347,2327,1329,1992,2488,2560,2785,2638,3727"
5598,"2324,1197,1236,2329,2905,649,3307,1172,3897,1243"
5599,"1307,1172,3307,898,916,912,1674,1230,1247,1226"
5600,"2352,2324,3306,951,1172,955,3897,916,892,598"
5601,"2019,1218,3265,965,1212,1834,3634,2762,1260,3075"
5602,"2804,1172,3897,909,2324,1236,3022,3307,1276,3504"
5603,"892,11,1188,497,3307,2443,1096,2125,3739,1271"
5604,"668,2609,53,1300,2197,3245,669,307,2858,1237"
5605,"53,2282,2197,1046,669,3410,1243,1734,568,771"
5606,"1286,1721,2443,3512,2125,440,2175,2506,3668,1307"
5607,"3022,905,2324,3462,955,1002,598,3233,2918,3897"
5608,"1423,2503,326,53,668,2197,2959,2360,3245,214"
5609,"318,668,53,3089,3038,2351,2731,669,2503,1104"
5610,"953,670,3092,1207,1193,53,1704,3469,2503,668"
5611,"2019,2905,457,1240,2028,858,589,1200,1953,3578"
5612,"2804,1276,318,1207,2503,953,909,3307,2324,2501"
5613,"3022,2937,1449,1281,3629,905,1446,951,3819,3306"
5614,"3897,2959,668,2503,649,1423,1117,1236,670,53"
5615,"3307,3022,1276,3629,905,909,951,3462,3306,2937"
5616,"2324,3897,1172,1276,1784,3451,3410,2028,909,2352"
5617,"780,3793,316,3827,3578,2905,1544,1527,1608,1376"
5618,"905,3022,955,2804,3851,1002,933,947,1172,1537"
5619,"1172,892,2248,3307,898,17,1307,58,2858,2324"
5620,"2028,1036,1196,1242,2324,953,908,858,1287,678"
5621,"1237,668,2360,2575,1300,1276,2289,2324,1884,1273"
5622,"2997,3022,1236,3851,3819,3911,2936,1449,1257,1243"
5623,"2858,3897,649,1276,1784,3451,3245,2197,3410,909"
5624,"1036,1198,1240,1291,2000,457,3062,1954,1262,1214"
5625,"905,1136,3022,2937,649,2788,1236,3911,2804,2936"
5626,"1242,527,3091,969,1224,3134,1178,465,1217,2662"
5627,"1276,2019,53,2503,3307,3245,3363,1131,1423,649"
5628,"2571,1210,2905,1374,1197,1036,3793,2019,2288,1215"
5629,"1207,668,2503,669,670,2324,3083,923,1236,1273"
5630,"2324,3083,1276,3897,2804,3307,1172,649,909,232"
5631,"668,670,1423,2360,2503,3415,3245,1900,2931,1237"
5632,"2905,2019,1036,3310,969,1218,1233,940,474,1240"
5633,"1253,260,1077,1200,3245,1240,53,2503,2905,32"
5634,"2324,104,3421,1136,3088,2301,598,955,905,3897"
5635,"3114,34,1023,1012,318,670,2503,1207,2080,594"
5636,"923,1104,1276,3307,3089,1237,670,2238,2731,2351"
5637,"2858,318,1193,2624,2959,2329,2503,3949,1243,3897"
5638,"53,3245,1193,2197,2329,2360,2609,669,2357,1207"
5639,"668,53,3160,3949,1423,318,3245,2360,2503,2931"
5640,"2804,2324,2571,1236,3897,3363,2918,1136,649,598"
5641,"11,1172,916,1307,838,2125,953,3916,2804,318"
5642,"2761,3751,1,3000,2138,745,1148,1136,2700,3429"
5643,"3083,3245,3410,649,670,2324,53,232,668,3307"
5644,"916,1172,745,649,3307,1307,3897,898,2804,1148"
5645,"1240,1200,1479,3793,2905,3527,733,3275,1218,3147"
5646,"2937,2804,21,2289,2019,3363,3897,3022,3543,1002"
5647,"2019,2905,2000,3578,649,1953,2503,1287,1036,3062"
5648,"1610,2905,1287,10,110,349,1722,1608,1370,3256"
5649,"3307,1172,1276,1236,898,1197,3897,912,933,2019"
5650,"745,1148,2081,1066,1223,720,3022,907,955,1446"
5651,"3147,293,1953,628,678,1036,47,745,457,3634"
5652,"318,858,1193,1213,1221,923,1207,1900,953,1225"
5653,"3245,1096,1172,1246,2609,668,669,1300,1949,1193"
5654,"649,1236,3410,2503,3083,1968,1734,3819,232,2289"
5655,"1172,953,3668,2609,2501,3307,1207,53,2197,1949"
5656,"1900,670,668,2609,557,1423,669,53,2503,2732"
5657,"2804,2324,2019,2197,908,858,2503,649,1036,2624"
5658,"2905,1304,1262,2019,3030,3470,3104,3737,1197,1196"
5659,"1196,260,1036,1214,1200,1127,2905,3578,3793,2353"
5660,"750,1206,29,1921,924,2010,32,260,1215,2594"
5661,"3092,1207,318,953,954,923,3789,1104,3307,2324"
5662,"3082,2273,1047,1218,1866,1608,3623,2763,1917,165"
5663,"3147,678,260,2905,2019,2609,2324,3245,3092,858"
5664,"1136,1175,1080,1449,3868,1077,1394,1965,2324,1199"
5665,"908,953,1104,1203,3469,954,53,3468,2329,1276"
5666,"318,3147,953,150,53,1193,2329,1704,2197,2324"
5667,"3307,2503,1237,53,3089,1423,2019,2804,3410,3038"
5668,"1028,3578,3753,1479,380,3061,733,2905,11,1066"
5669,"1136,1537,3022,2937,951,2788,1830,2936,955,156"
5670,"2288,1215,589,1240,968,1982,1347,3793,3576,3527"
5671,"53,1193,3245,2324,1276,649,669,2197,670,2503"
5672,"3307,1196,260,1197,2804,1136,1172,2019,2843,898"
5673,"3307,1172,916,2935,936,2920,1247,1226,3739,1230"
5674,"1207,3089,2503,669,53,923,2925,2731,1131,326"
5675,"1276,2019,3469,1203,3897,2503,2324,3147,909,2858"
5676,"3022,1136,1276,3629,951,3306,1292,2324,2973,3462"
5677,"1949,1203,3095,669,670,53,1276,668,3469,2357"
5678,"1965,1206,1236,649,1215,2282,1175,1178,2010,111"
5679,"3578,1954,2905,1291,1374,3639,1210,1218,3555,3444"
5680,"1939,3742,1217,3811,3091,3808,3746,969,1256,1670"
5681,"745,2804,1276,2324,1223,905,1236,318,953,3451"
5682,"2324,2905,1236,1060,649,1871,3451,1953,1234,1954"
5683,"1307,1101,1172,916,539,11,2324,932,3307,587"
5684,"3022,909,3362,106,1244,951,3629,2936,649,111"
5685,"1276,1243,2804,3897,649,1236,1136,3451,232,1172"
5686,"2858,1306,2624,3410,649,670,2503,557,3897,286"
5687,"2905,1254,3470,1197,1303,1931,969,1204,3172,2019"
5688,"53,2609,1237,668,308,306,3245,2858,1300,213"
5689,"670,3245,53,649,2197,2503,1276,3451,668,1423"
5690,"2624,668,3949,2351,1423,923,1237,2360,53,3089"
5691,"2905,905,598,1002,916,380,2937,811,2324,3088"
5692,"2324,2858,2804,678,53,2609,1193,2959,2019,908"
5693,"2503,3245,2931,670,1207,1423,668,669,53,2351"
5694,"1136,3233,1449,3022,2858,3481,598,3851,3911,905"
5695,"1077,2117,1199,750,318,1175,2594,32,1306,1172"
5696,"1196,1200,260,1214,1374,3793,480,1253,1301,1580"
5697,"3147,318,3916,1610,1704,457,2571,593,3510,1036"
5698,"2324,2858,2503,3307,1236,3897,1172,750,53,2905"
5699,"1276,3504,3897,3410,106,3307,909,3556,3306,905"
5700,"2324,2804,2931,649,3410,2609,3307,1276,1236,953"
5701,"3114,745,1148,2905,2761,1223,594,2019,364,3159"
5702,"53,2503,1423,2360,2351,326,1193,669,3089,923"
5703,"2203,858,3683,930,111,3737,2019,2066,1069,2940"
5704,"3307,898,3739,3022,2804,905,1230,1244,1211,497"
5705,"2858,1172,1236,3307,1307,2997,3897,318,3429,649"
5706,"3022,3897,905,2324,909,955,1968,3307,951,3363"
5707,"1172,3307,3897,909,649,232,2804,345,1734,3022"
5708,"2019,1214,1077,670,858,3134,1233,2594,2858,2660"
5709,"2905,858,2028,110,3310,2948,2692,318,1233,1788"
